<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_conv_macs_macs,avg_linear_macs_macs,avg_memory,batch_size,input_size,latency,macs,max_macs,max_macs_macs,max_memory,max_params,max_params_macs,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
1.0,3699376128.0,37.0,0.0,49.0,135920025600.0,25.0,122880000.0,0.0,0.0,3732668416.0,32.0,224.0,0.019772277399897568,139742281728.0,3774873600.0,3774873600.0,3732668416.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
1.0,4624220160.0,37.0,0.0,49.0,169900032000.0,25.0,153600000.0,0.0,0.0,3808165888.0,40.0,224.0,0.02495085615664721,174677852160.0,4718592000.0,4718592000.0,3808165888.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
1.0,5549064192.0,37.0,0.0,49.0,203880038400.0,25.0,184320000.0,0.0,0.0,3900440576.0,48.0,224.0,0.02937851194292307,209613422592.0,5662310400.0,5662310400.0,3900440576.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
1.0,6473908224.0,37.0,0.0,49.0,237860044800.0,25.0,215040000.0,0.0,0.0,4259053568.0,56.0,224.0,0.0338680449873209,244548993024.0,6606028800.0,6606028800.0,4259053568.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
1.0,7398752256.0,37.0,0.0,49.0,271840051200.0,25.0,245760000.0,0.0,0.0,4378591232.0,64.0,224.0,0.03828568048775196,279484563456.0,7549747200.0,7549747200.0,4378591232.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
1.0,11098128384.0,37.0,0.0,49.0,407760076800.0,25.0,368640000.0,0.0,0.0,4605083648.0,96.0,224.0,0.055330396816134456,419226845184.0,11324620800.0,11324620800.0,4605083648.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
1.0,14797504512.0,37.0,0.0,49.0,543680102400.0,25.0,491520000.0,0.0,0.0,4842061824.0,128.0,224.0,0.07333551310002802,558969126912.0,15099494400.0,15099494400.0,4842061824.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
245.0,5360927200.0,,,,,,,0.0,0.0,1922826240.0,1.0,224.0,0.04016019143164158,5439190496.0,260112384.0,260112384.0,1922826240.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,78199296.0,1.0,64000.0,,,,,,,,,,,,
245.0,10721854400.0,,,,,,,0.0,0.0,2151415808.0,2.0,224.0,0.034415985830128185,10878380992.0,520224768.0,520224768.0,2151415808.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,156398592.0,1.0,128000.0,,,,,,,,,,,,
245.0,21443708800.0,,,,,,,0.0,0.0,2151415808.0,4.0,224.0,0.032218757271766665,21756761984.0,1040449536.0,1040449536.0,2151415808.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,312797184.0,1.0,256000.0,,,,,,,,,,,,
245.0,32165563200.0,,,,,,,0.0,0.0,2199650304.0,6.0,224.0,0.031013201177120205,32635142976.0,1560674304.0,1560674304.0,2199650304.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,469195776.0,1.0,384000.0,,,,,,,,,,,,
245.0,42887417600.0,,,,,,,0.0,0.0,2365325312.0,8.0,224.0,0.034520360082387916,43513523968.0,2080899072.0,2080899072.0,2365325312.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,625594368.0,1.0,512000.0,,,,,,,,,,,,
245.0,64331126400.0,,,,,,,0.0,0.0,2424045568.0,12.0,224.0,0.03482083920389414,65270285952.0,3121348608.0,3121348608.0,2424045568.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,938391552.0,1.0,768000.0,,,,,,,,,,,,
245.0,85774835200.0,,,,,,,0.0,0.0,2547777536.0,16.0,224.0,0.033460605517029764,87027047936.0,4161798144.0,4161798144.0,2547777536.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1251188736.0,1.0,1024000.0,,,,,,,,,,,,
245.0,107218544000.0,,,,,,,0.0,0.0,2782658560.0,20.0,224.0,0.034526876732707025,108783809920.0,5202247680.0,5202247680.0,2782658560.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1563985920.0,1.0,1280000.0,,,,,,,,,,,,
245.0,128662252800.0,,,,,,,0.0,0.0,3053191168.0,24.0,224.0,0.034013091772794726,130540571904.0,6242697216.0,6242697216.0,3053191168.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1876783104.0,1.0,1536000.0,,,,,,,,,,,,
245.0,150105961600.0,,,,,,,0.0,0.0,3290169344.0,28.0,224.0,0.0399579955264926,152297333888.0,7283146752.0,7283146752.0,3290169344.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,2189580288.0,1.0,1792000.0,,,,,,,,,,,,
245.0,171549670400.0,,,,,,,0.0,0.0,3445358592.0,32.0,224.0,0.04380930159240961,174054095872.0,8323596288.0,8323596288.0,3445358592.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,2502377472.0,1.0,2048000.0,,,,,,,,,,,,
245.0,214437088000.0,,,,,,,0.0,0.0,3638296576.0,40.0,224.0,0.05422608312219381,217567619840.0,10404495360.0,10404495360.0,3638296576.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,3127971840.0,1.0,2560000.0,,,,,,,,,,,,
245.0,257324505600.0,,,,,,,0.0,0.0,4160487424.0,48.0,224.0,0.06656607780605554,261081143808.0,12485394432.0,12485394432.0,4160487424.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,3753566208.0,1.0,3072000.0,,,,,,,,,,,,
245.0,300211923200.0,,,,,,,0.0,0.0,4424728576.0,56.0,224.0,0.07682221941649914,304594667776.0,14566293504.0,14566293504.0,4424728576.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,4379160576.0,1.0,3584000.0,,,,,,,,,,,,
245.0,343099340800.0,,,,,,,0.0,0.0,4693164032.0,64.0,224.0,0.08639391288161277,348108191744.0,16647192576.0,16647192576.0,4693164032.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,5004754944.0,1.0,4096000.0,,,,,,,,,,,,
245.0,514649011200.0,,,,,,,0.0,0.0,5274075136.0,96.0,224.0,0.12497112788259986,522162287616.0,24970788864.0,24970788864.0,5274075136.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,7507132416.0,1.0,6144000.0,,,,,,,,,,,,
245.0,686198681600.0,,,,,,,0.0,0.0,5970329600.0,128.0,224.0,0.16387914028018713,696216383488.0,33294385152.0,33294385152.0,5970329600.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,10009509888.0,1.0,8192000.0,,,,,,,,,,,,
64.0,501187680.0,,,,,,,0.0,0.0,1744568320.0,1.0,224.0,0.011941283196210859,536192992.0,20070400.0,20070400.0,1744568320.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,34941312.0,1.0,64000.0,43.0,0.0,,,,,,,,,,
64.0,1002375360.0,,,,,,,0.0,0.0,1755054080.0,2.0,224.0,0.00891971793025732,1072385984.0,40140800.0,40140800.0,1755054080.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,69882624.0,1.0,128000.0,43.0,0.0,,,,,,,,,,
64.0,2004750720.0,,,,,,,0.0,0.0,1799094272.0,4.0,224.0,0.00875510722398758,2144771968.0,80281600.0,80281600.0,1799094272.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,139765248.0,1.0,256000.0,43.0,0.0,,,,,,,,,,
64.0,3007126080.0,,,,,,,0.0,0.0,1868300288.0,6.0,224.0,0.008605175651609898,3217157952.0,120422400.0,120422400.0,1868300288.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,209647872.0,1.0,384000.0,43.0,0.0,,,,,,,,,,
64.0,4009501440.0,,,,,,,0.0,0.0,1952186368.0,8.0,224.0,0.008774696104228496,4289543936.0,160563200.0,160563200.0,1952186368.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,279530496.0,1.0,512000.0,43.0,0.0,,,,,,,,,,
64.0,6014252160.0,,,,,,,0.0,0.0,2080112640.0,12.0,224.0,0.009218135848641396,6434315904.0,240844800.0,240844800.0,2080112640.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,419295744.0,1.0,768000.0,43.0,0.0,,,,,,,,,,
64.0,8019002880.0,,,,,,,0.0,0.0,2239496192.0,16.0,224.0,0.009224074333906174,8579087872.0,321126400.0,321126400.0,2239496192.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,559060992.0,1.0,1024000.0,43.0,0.0,,,,,,,,,,
64.0,10023753600.0,,,,,,,0.0,0.0,2432434176.0,20.0,224.0,0.009148715995252129,10723859840.0,401408000.0,401408000.0,2432434176.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,698826240.0,1.0,1280000.0,43.0,0.0,,,,,,,,,,
64.0,12028504320.0,,,,,,,0.0,0.0,2667315200.0,24.0,224.0,0.010080872289836406,12868631808.0,481689600.0,481689600.0,2667315200.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,838591488.0,1.0,1536000.0,43.0,0.0,,,,,,,,,,
64.0,14033255040.0,,,,,,,0.0,0.0,2939944960.0,28.0,224.0,0.01176980584859848,15013403776.0,561971200.0,561971200.0,2939944960.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,978356736.0,1.0,1792000.0,43.0,0.0,,,,,,,,,,
64.0,16038005760.0,,,,,,,0.0,0.0,3250323456.0,32.0,224.0,0.013157987408339978,17158175744.0,642252800.0,642252800.0,3250323456.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1118121984.0,1.0,2048000.0,43.0,0.0,,,,,,,,,,
64.0,20047507200.0,,,,,,,0.0,0.0,3636199424.0,40.0,224.0,0.016443095169961452,21447719680.0,802816000.0,802816000.0,3636199424.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1397652480.0,1.0,2560000.0,43.0,0.0,,,,,,,,,,
64.0,24057008640.0,,,,,,,0.0,0.0,4101767168.0,48.0,224.0,0.0196847153827548,25737263616.0,963379200.0,963379200.0,4101767168.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1677182976.0,1.0,3072000.0,43.0,0.0,,,,,,,,,,
64.0,28066510080.0,,,,,,,0.0,0.0,4642832384.0,56.0,224.0,0.022972390241920947,30026807552.0,1123942400.0,1123942400.0,4642832384.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1956713472.0,1.0,3584000.0,43.0,0.0,,,,,,,,,,
64.0,32076011520.0,,,,,,,0.0,0.0,5259395072.0,64.0,224.0,0.025933908857405187,34316351488.0,1284505600.0,1284505600.0,5259395072.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,2236243968.0,1.0,4096000.0,43.0,0.0,,,,,,,,,,
64.0,48114017280.0,,,,,,,0.0,0.0,6186336256.0,96.0,224.0,0.03735407050698995,51474527232.0,1926758400.0,1926758400.0,6186336256.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,3354365952.0,1.0,6144000.0,43.0,0.0,,,,,,,,,,
64.0,64152023040.0,,,,,,,0.0,0.0,7419461632.0,128.0,224.0,0.049397403933107854,68632702976.0,2569011200.0,2569011200.0,7419461632.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,4472487936.0,1.0,8192000.0,43.0,0.0,,,,,,,,,,
20.0,1813561344.0,,,1.0,512000.0,,,0.0,0.0,1769734144.0,1.0,224.0,0.00376453772187233,1824033792.0,118013952.0,118013952.0,1769734144.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,3627122688.0,,,1.0,1024000.0,,,0.0,0.0,1790705664.0,2.0,224.0,0.003668399713933468,3648067584.0,236027904.0,236027904.0,1790705664.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,7254245376.0,,,1.0,2048000.0,,,0.0,0.0,1805385728.0,4.0,224.0,0.003595104068517685,7296135168.0,472055808.0,472055808.0,1805385728.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,10881368064.0,,,1.0,3072000.0,,,0.0,0.0,1847328768.0,6.0,224.0,0.004293433576822281,10944202752.0,708083712.0,708083712.0,1847328768.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,59609088.0,1.0,153600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,14508490752.0,,,1.0,4096000.0,,,0.0,0.0,1901854720.0,8.0,224.0,0.0037721661850810047,14592270336.0,944111616.0,944111616.0,1901854720.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,21762736128.0,,,1.0,6144000.0,,,0.0,0.0,1981546496.0,12.0,224.0,0.003878718055784702,21888405504.0,1416167424.0,1416167424.0,1981546496.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,119218176.0,1.0,307200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,29016981504.0,,,1.0,8192000.0,,,0.0,0.0,2086404096.0,16.0,224.0,0.003941674344241619,29184540672.0,1888223232.0,1888223232.0,2086404096.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,158957568.0,1.0,409600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,36271226880.0,,,1.0,10240000.0,,,0.0,0.0,2216427520.0,20.0,224.0,0.0043053215369582174,36480675840.0,2360279040.0,2360279040.0,2216427520.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,198696960.0,1.0,512000.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,43525472256.0,,,1.0,12288000.0,,,0.0,0.0,2371616768.0,24.0,224.0,0.005123338289558887,43776811008.0,2832334848.0,2832334848.0,2371616768.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,238436352.0,1.0,614400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,50779717632.0,,,1.0,14336000.0,,,0.0,0.0,2551971840.0,28.0,224.0,0.006024279072880745,51072946176.0,3304390656.0,3304390656.0,2551971840.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,278175744.0,1.0,716800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,58033963008.0,,,1.0,16384000.0,,,0.0,0.0,2757492736.0,32.0,224.0,0.006682080030441284,58369081344.0,3776446464.0,3776446464.0,2757492736.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,72542453760.0,,,1.0,20480000.0,,,0.0,0.0,3017539584.0,40.0,224.0,0.008006605505943298,72961351680.0,4720558080.0,4720558080.0,3017539584.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,397393920.0,1.0,1024000.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,87050944512.0,,,1.0,24576000.0,,,0.0,0.0,3327918080.0,48.0,224.0,0.009572758339345457,87553622016.0,5664669696.0,5664669696.0,3327918080.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,476872704.0,1.0,1228800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,101559435264.0,,,1.0,28672000.0,,,0.0,0.0,3688628224.0,56.0,224.0,0.0114273926243186,102145892352.0,6608781312.0,6608781312.0,3688628224.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,556351488.0,1.0,1433600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,116067926016.0,,,1.0,32768000.0,,,0.0,0.0,4099670016.0,64.0,224.0,0.01261630579829216,116738162688.0,7552892928.0,7552892928.0,4099670016.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,174101889024.0,,,1.0,49152000.0,,,0.0,0.0,4716232704.0,96.0,224.0,0.01852199602872133,175107244032.0,11329339392.0,11329339392.0,4716232704.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,953745408.0,1.0,2457600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,232135852032.0,,,1.0,65536000.0,,,0.0,0.0,5538316288.0,128.0,224.0,0.02398342527449131,233476325376.0,15105785856.0,15105785856.0,5538316288.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,,,,,
53.0,4087136256.0,,,1.0,2048000.0,,,0.0,0.0,1834745856.0,1.0,224.0,0.012615312822163105,4133742592.0,118013952.0,118013952.0,1834745856.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,44455936.0,1.0,102400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,8174272512.0,,,1.0,4096000.0,,,0.0,0.0,1933312000.0,2.0,224.0,0.00890189576894045,8267485184.0,236027904.0,236027904.0,1933312000.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,88911872.0,1.0,204800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,16348545024.0,,,1.0,8192000.0,,,0.0,0.0,2027683840.0,4.0,224.0,0.009513417631387713,16534970368.0,472055808.0,472055808.0,2027683840.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,177823744.0,1.0,409600.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,24522817536.0,,,1.0,12288000.0,,,0.0,0.0,2090598400.0,6.0,224.0,0.009843861684203148,24802455552.0,708083712.0,708083712.0,2090598400.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,266735616.0,1.0,614400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,32697090048.0,,,1.0,16384000.0,,,0.0,0.0,2233204736.0,8.0,224.0,0.008518852852284908,33069940736.0,944111616.0,944111616.0,2233204736.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,355647488.0,1.0,819200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,49045635072.0,,,1.0,24576000.0,,,0.0,0.0,2352742400.0,12.0,224.0,0.009934969618916512,49604911104.0,1416167424.0,1416167424.0,2352742400.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,533471232.0,1.0,1228800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,65394180096.0,,,1.0,32768000.0,,,0.0,0.0,2510028800.0,16.0,224.0,0.011627159453928473,66139881472.0,1888223232.0,1888223232.0,2510028800.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,711294976.0,1.0,1638400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,81742725120.0,,,1.0,40960000.0,,,0.0,0.0,2723938304.0,20.0,224.0,0.014861494861543178,82674851840.0,2360279040.0,2360279040.0,2723938304.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,889118720.0,1.0,2048000.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,98091270144.0,,,1.0,49152000.0,,,0.0,0.0,3036413952.0,24.0,224.0,0.017382233031094076,99209822208.0,2832334848.0,2832334848.0,3036413952.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1066942464.0,1.0,2457600.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,114439815168.0,,,1.0,57344000.0,,,0.0,0.0,3399221248.0,28.0,224.0,0.020661292411386967,115744792576.0,3304390656.0,3304390656.0,3399221248.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1244766208.0,1.0,2867200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,130788360192.0,,,1.0,65536000.0,,,0.0,0.0,3707502592.0,32.0,224.0,0.022589689865708352,132279762944.0,3776446464.0,3776446464.0,3707502592.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1422589952.0,1.0,3276800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,163485450240.0,,,1.0,81920000.0,,,0.0,0.0,4097572864.0,40.0,224.0,0.028068428114056587,165349703680.0,4720558080.0,4720558080.0,4097572864.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1778237440.0,1.0,4096000.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,196182540288.0,,,1.0,98304000.0,,,0.0,0.0,4563140608.0,48.0,224.0,0.03358224965631962,198419644416.0,5664669696.0,5664669696.0,4563140608.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,2133884928.0,1.0,4915200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,228879630336.0,,,1.0,114688000.0,,,0.0,0.0,5286658048.0,56.0,224.0,0.03956881035119295,231489585152.0,6608781312.0,6608781312.0,5286658048.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,2489532416.0,1.0,5734400.0,,,17.0,0.0,1.0,0.0,,,,,,
